Sample in Buffer,Sample in Window,TRIGGER,addr_wire[11:0],douta_wire[23:0],filtered_ecg_wire[39:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX
659,659,0,978,df92c6,ffece8b300
660,660,0,979,e2fc96,ffec1bbd00
661,661,0,97a,e9d037,ffeb9ef900
662,662,0,97b,ed3a07,ffeb819200
663,663,0,97c,f851ec,ffebce2d00
664,664,0,97d,f40da7,ffec7ea800
665,665,0,97e,f77778,ffed872f00
666,666,0,97f,efc963,ffeebf5800
667,667,0,980,eeeeef,ffeff7f000
668,668,0,981,e740db,fff0f27c00
669,669,0,982,e81b4f,fff181c000
670,670,0,983,e22222,fff1882200
671,671,0,984,e3d70a,fff10c4e00
672,672,0,985,e66667,fff02b7700
673,673,0,986,f33333,ffef1ec100
674,674,0,987,f69d03,ffee21cb00
675,675,0,988,eeeeef,ffed64e000
676,676,0,989,f0a3d7,ffed02df00
677,677,0,98a,e58bf3,ffecf25700
678,678,0,98b,deb852,ffed111300
679,679,0,98c,df92c6,ffed26d500
680,680,0,98d,e147ae,ffed01bf00
681,681,0,98e,da740e,ffec7e1800
682,682,0,98f,e06d3a,ffeb969c00
683,683,0,990,f0a3d7,ffea68b500
684,684,0,991,f69d03,ffe92f2900
685,685,0,992,fd70a4,ffe837c100
686,686,0,993,05f92c,ffe7d66200
687,687,0,994,051eb8,ffe85b1100
688,688,0,995,0bf259,ffea0aaf00
689,689,0,996,155555,ffed12ed00
690,690,0,997,222222,fff1918100
691,691,0,998,28f5c2,fff788c300
692,692,0,999,377777,fffee6be00
693,693,0,99a,5c28f5,0007941900
694,694,0,99b,769d02,00117f8d00
695,695,0,99c,75c28e,001c9d1200
696,696,0,99d,717e4a,0028d60a00
697,697,0,99e,5f92c5,0035e22900
698,698,0,99f,52c5f9,0043321300
699,699,0,9a0,46d3a0,004fd38300
700,700,0,9a1,377777,00569b8300
701,701,0,9a2,29d036,004c5eea00
702,702,0,9a3,206d3a,0044d53d00
703,703,0,9a4,147ae1,0040fefd00
704,704,0,9a5,044444,0040431f00
705,705,0,9a6,efc963,0040c68f00
706,706,0,9a7,e58bf3,0040122b00
707,707,0,9a8,deb852,003bcaea00
708,708,0,9a9,ddddde,0032646900
709,709,0,9aa,df92c6,002392dd00
710,710,0,9ab,e66667,001076bc00
711,711,0,9ac,ec5f93,fffb633f00
712,712,0,9ad,f17e4b,ffe759bc00
713,713,0,9ae,fae148,ffd758c500
714,714,0,9af,f851ec,ffcda31b00
715,715,0,9b0,fc9630,ffcb45f100
716,716,0,9b1,fe4b18,ffcfdbcc00
717,717,0,9b2,f0a3d7,ffd9aed900
718,718,0,9b3,ed3a07,ffe6291500
719,719,0,9b4,e66667,fff266f400
720,720,0,9b5,e3d70a,fffbe58400
721,721,0,9b6,e9d037,0000ffa500
722,722,0,9b7,f4e81b,000140db00
723,723,0,9b8,f77778,fffd60a300
724,724,0,9b9,fa06d4,fff6fd1e00
725,725,0,9ba,fae148,fff01d7600
726,726,0,9bb,fc9630,ffeaaef700
727,727,0,9bc,f17e4b,ffe8028000
728,728,0,9bd,ed3a07,ffe88f6400
729,729,0,9be,ee147b,ffebea2500
730,730,0,9bf,ed3a07,fff0ff6100
731,731,0,9c0,f4e81b,fff6711000
732,732,0,9c1,fa06d4,fffaf7f800
733,733,0,9c2,f92c60,fffdb68500
734,734,0,9c3,fd70a4,fffe606200
735,735,0,000,ff258c,fffd356400
736,736,0,001,fae148,fffadb1300
737,737,0,002,eeeeef,fff817e100
738,738,0,003,f17e4b,fff5a4d900
739,739,0,004,fe4b18,fff40b5f00
740,740,0,005,000000,fff3968300
741,741,0,006,fbbbbc,fff4515100
742,742,0,007,fa06d4,fff6100d00
743,743,0,008,f851ec,fff87e6b00
744,744,0,009,f33333,fffb24e600
745,745,0,00a,eaaaab,fffd6f8c00
746,746,0,00b,eaaaab,fffeca1c00
747,747,0,00c,e66667,fffeb95700
748,748,0,00d,eeeeef,fffd097a00
749,749,0,00e,fc9630,fff9e52d00
750,750,0,00f,00da74,fff5e13e00
751,751,0,010,01b4e8,fff1e25f00
752,752,0,011,000000,ffeee55500
753,753,0,012,f5c28f,ffedb58400
754,754,0,013,ee147b,ffeea98300
755,755,0,014,ed3a07,fff17fbc00
756,756,0,015,eeeeef,fff56fac00
757,757,0,016,f258bf,fff9646a00
758,758,0,017,f33333,fffc4d0d00
759,759,0,018,fa06d4,fffd73d700
760,760,0,019,01b4e8,fffcb13200
761,761,0,01a,0369d0,fffa73f800
762,762,0,01b,fbbbbc,fff792b100
763,763,0,01c,f5c28f,fff5055300
764,764,0,01d,e22222,fff3852600
765,765,0,01e,e81b4f,fff3632900
766,766,0,01f,eeeeef,fff4680800
767,767,0,020,eeeeef,fff5fedf00
768,768,0,021,f851ec,fff76fbd00
769,769,0,022,fd70a4,fff8275300
770,770,0,023,ff258c,fff7ef2000
771,771,0,024,fe4b18,fff6f14300
772,772,0,025,fe4b18,fff5a62f00
773,773,0,026,f17e4b,fff4998100
774,774,0,027,ee147b,fff43ad300
775,775,0,028,eb851f,fff4ac4e00
776,776,0,029,e66667,fff5bbff00
777,777,0,02a,e9d037,fff6f45500
778,778,0,02b,f851ec,fff7d0b500
779,779,0,02c,fe4b18,fff7f0e800
780,780,0,02d,fe4b18,fff73f1000
781,781,0,02e,fa06d4,fff5f22300
782,782,0,02f,f258bf,fff4788d00
783,783,0,030,f17e4b,fff34de700
784,784,0,031,f258bf,fff2cc1e00
785,785,0,032,eb851f,fff30c1600
786,786,0,033,e81b4f,fff3e08700
787,787,0,034,ed3a07,fff4ea8f00
788,788,0,035,f92c60,fff5c4dd00
789,789,0,036,000000,fff626ec00
790,790,0,037,000000,fff5ffe000
791,791,0,038,fe4b18,fff57c0100
792,792,0,039,f92c60,fff4f10000
793,793,0,03a,f258bf,fff4b86400
794,794,0,03b,eb851f,fff5059100
795,795,0,03c,e81b4f,fff5cfa000
796,796,0,03d,ed3a07,fff6d6aa00
797,797,0,03e,ed3a07,fff7b65400
798,798,0,03f,f4e81b,fff812e500
799,799,0,040,f851ec,fff7b41c00
800,800,0,041,f69d03,fff69efc00
801,801,0,042,fa06d4,fff5138900
802,802,0,043,fae148,fff3797b00
803,803,0,044,efc963,fff23b6400
804,804,0,045,ed3a07,fff1a77900
805,805,0,046,eaaaab,fff1d28f00
806,806,0,047,e9d037,fff2993e00
807,807,0,048,eaaaab,fff3a4f900
808,808,0,049,f77778,fff4954a00
809,809,0,04a,fd70a4,fff51e0a00
810,810,0,04b,00da74,fff528b800
811,811,0,04c,fe4b18,fff4d2fc00
812,812,0,04d,f77778,fff463f700
813,813,0,04e,eeeeef,fff427f300
814,814,0,04f,f0a3d7,fff455db00
815,815,0,050,eb851f,fff4f23c00
816,816,0,051,eb851f,fff5d52d00
817,817,0,052,f17e4b,fff6b60900
818,818,0,053,fd70a4,fff7539a00
819,819,0,054,07ae14,fff78ee200
820,820,0,055,0962fd,fff77a6a00
821,821,0,056,000000,fff7503200
822,822,0,057,fa06d4,fff75c6600
823,823,0,058,f5c28f,fff7d98100
824,824,0,059,f33333,fff8d87b00
825,825,0,05a,e740db,fffa29d000
826,826,0,05b,f33333,fffb7c7f00
827,827,0,05c,f77778,fffc6d4200
828,828,0,05d,028f5c,fffcbec600
829,829,0,05e,05f92c,fffc5f4700
830,830,0,05f,044444,fffb7d0300
831,831,0,060,028f5c,fffa712800
832,832,0,061,028f5c,fff9a65400
833,833,0,062,f69d03,fff96cdd00
834,834,0,063,f40da7,fff9e73200
835,835,0,064,fa06d4,fffaff9000
836,836,0,065,f69d03,fffc724c00
837,837,0,066,fc9630,fffde87800
838,838,0,067,0a3d71,ffff152c00
839,839,0,068,0ccccd,ffffd19000
840,840,0,069,0a3d71,0000234b00
841,841,0,06a,fe4b18,0000297800
842,842,0,06b,fd70a4,000015d700
843,843,0,06c,f5c28f,0000081700
844,844,0,06d,f258bf,000008bf00
845,845,0,06e,ec5f93,fffff97f00
846,846,0,06f,ec5f93,ffffab1200
847,847,0,070,f4e81b,fffeeedc00
848,848,0,071,028f5c,fffdb3a000
849,849,0,072,028f5c,fffc0c6100
850,850,0,073,044444,fffa387400
851,851,0,074,fbbbbc,fff888d300
852,852,0,075,f77778,fff751e700
853,853,0,076,efc963,fff6c20600
854,854,0,077,e66667,fff6d3a000
855,855,0,078,e81b4f,fff74d7c00
856,856,0,079,eb851f,fff7d48800
857,857,0,07a,f33333,fff8102600
858,858,0,07b,f5c28f,fff7bf4500
859,859,0,07c,f4e81b,fff6ce9a00
860,860,0,07d,fe4b18,fff5623c00
861,861,0,07e,fc9630,fff3c4ac00
862,862,0,07f,f4e81b,fff2541100
863,863,0,080,eb851f,fff15d1a00
864,864,0,081,e58bf3,fff1098700
865,865,0,082,e2fc96,fff1502f00
866,866,0,083,e66667,fff1f8f600
867,867,0,084,ec5f93,fff2af2100
868,868,0,085,f77778,fff3249500
869,869,0,086,f77778,fff3250800
870,870,0,087,f92c60,fff2ac4c00
871,871,0,088,f92c60,fff1df1c00
872,872,0,089,f40da7,fff100b500
873,873,0,08a,eaaaab,fff054a700
874,874,0,08b,e81b4f,fff00c2800
875,875,0,08c,e8f5c3,fff0381000
876,876,0,08d,eaaaab,fff0c81600
877,877,0,08e,ed3a07,fff18f8c00
878,878,0,08f,f258bf,fff2568e00
879,879,0,090,fc9630,fff2f07900
880,880,0,091,fe4b18,fff345cd00
881,881,0,092,f851ec,fff3591a00
882,882,0,093,f4e81b,fff342a400
883,883,0,094,e8f5c3,fff31ee800
884,884,0,095,e06d3a,fff3020500
885,885,0,096,e06d3a,fff2e86000
886,886,0,097,e147ae,fff2b8dc00
887,887,0,098,efc963,fff2592300
888,888,0,099,f40da7,fff1b40100
889,889,0,09a,f69d03,fff0d14200
890,890,0,09b,f77778,ffefcf3d00
891,891,0,09c,f77778,ffeee2ea00
892,892,0,09d,efc963,ffee3fff00
893,893,0,09e,e66667,ffee06ff00
894,894,0,09f,e3d70a,ffee3aaa00
895,895,0,0a0,e3d70a,ffeebfde00
896,896,0,0a1,e3d70a,ffef649900
897,897,0,0a2,e8f5c3,ffefeeb000
898,898,0,0a3,e58bf3,fff023e200
899,899,0,0a4,f17e4b,ffefe5fd00
900,900,0,0a5,f4e81b,ffef2e4e00
901,901,0,0a6,fae148,ffee234d00
902,902,0,0a7,ff258c,ffed0bdb00
903,903,0,0a8,fc9630,ffec4bbe00
904,904,0,0a9,0369d0,ffec556600
905,905,0,0aa,111111,ffed95c200
906,906,0,0ab,222222,fff0694200
907,907,0,0ac,333333,fff50bf300
908,908,0,0ad,4962fc,fffb9a3f00
909,909,0,0ae,606d39,000413d900
910,910,0,0af,733332,000e6e3700
911,911,0,0b0,7fffff,001a911100
912,912,0,0b1,769d02,00283f9f00
913,913,0,0b2,6e147a,00370a7f00
914,914,0,0b3,63d709,0046332a00
915,915,0,0b4,58bf25,0054b06100
916,916,0,0b5,46d3a0,0055346900
917,917,0,0b6,392c5f,0049a11f00
918,918,0,0b7,35c28f,0043581600
919,919,0,0b8,206d3a,0042e1b700
920,920,0,0b9,0a3d71,0046a3cb00
921,921,0,0ba,eaaaab,004b829f00
922,922,0,0bb,d3a06e,004de77300
923,923,0,0bc,d0369d,0049faf200
924,924,0,0bd,d55556,003efefe00
925,925,0,0be,ddddde,002d0c9700
926,926,0,0bf,e06d3a,0015e4a100
927,927,0,0c0,e740db,fffc8c5800
928,928,0,0c1,f77778,ffe49ed600
929,929,0,0c2,fc9630,ffd17ec500
930,930,0,0c3,fae148,ffc5a38f00
931,931,0,0c4,fae148,ffc2236000
932,932,0,0c5,f851ec,ffc6951e00
933,933,0,0c6,f0a3d7,ffd13a0700
934,934,0,0c7,eaaaab,ffdf65ae00
935,935,0,0c8,ee147b,ffee13e200
936,936,0,0c9,eb851f,fffa7b6100
937,937,0,0ca,f77778,00029cd400
938,938,0,0cb,fae148,00058a2b00
939,939,0,0cc,fc9630,00038bc500
940,940,0,0cd,fbbbbc,fffdebd800
941,941,0,0ce,ff258c,fff6a4cd00
942,942,0,0cf,f258bf,ffefd48600
943,943,0,0d0,f4e81b,ffeb4c1a00
944,944,0,0d1,f0a3d7,ffea19c800
945,945,0,0d2,f40da7,ffec6a8100
946,946,0,0d3,ee147b,fff178f600
947,947,0,0d4,f258bf,fff7dcea00
948,948,0,0d5,fbbbbc,fffde84a00
949,949,0,0d6,ff258c,00021f4a00
950,950,0,0d7,fa06d4,0003907d00
951,951,0,0d8,fa06d4,0002102400
952,952,0,0d9,f0a3d7,fffe2f9700
953,953,0,0da,ee147b,fff9104500
954,954,0,0db,e740db,fff3fcf200
955,955,0,0dc,ed3a07,fff01e0300
956,956,0,0dd,f4e81b,ffee2a2100
957,957,0,0de,ff258c,ffee527d00
958,958,0,0df,051eb8,fff0462800
959,959,0,0e0,fd70a4,fff3572700
960,960,0,0e1,028f5c,fff6bc3700
961,961,0,0e2,01b4e8,fff9bed700
962,962,0,0e3,f5c28f,fffbe60e00
963,963,0,0e4,f33333,fffd037100
964,964,0,0e5,efc963,fffd2b1200
965,965,0,0e6,f258bf,fffca56a00
966,966,0,0e7,f33333,fffbc43500
967,967,0,0e8,07ae14,fffadeae00
968,968,0,0e9,0a3d71,fffa33a900
969,969,0,0ea,0962fd,fff9f3bc00
970,970,0,0eb,ff258c,fffa2b8100
971,971,0,0ec,fd70a4,fffad7d900
972,972,0,0ed,fa06d4,fffbdcfc00
973,973,0,0ee,f5c28f,fffd111100
974,974,0,0ef,f5c28f,fffe40e100
975,975,0,0f0,f77778,ffff3c0d00
976,976,0,0f1,fd70a4,ffffe02b00
977,977,0,0f2,fd70a4,0000152f00
978,978,0,0f3,044444,ffffd7ed00
979,979,0,0f4,07ae14,ffff360700
980,980,0,0f5,06d3a0,fffe550800
981,981,0,0f6,0369d0,fffd6a6300
982,982,0,0f7,fd70a4,fffcb41e00
983,983,0,0f8,fae148,fffc6cfb00
984,984,0,0f9,01b4e8,fffcc17100
985,985,0,0fa,f77778,fffdb49f00
986,986,0,0fb,efc963,ffff1add00
987,987,0,0fc,01b4e8,0000a36e00
988,988,0,0fd,0da741,0001f03b00
989,989,0,0fe,10369d,0002b6e600
990,990,0,0ff,0da741,0002d34500
991,991,0,100,0a3d71,00025f5e00
992,992,0,101,000000,0001a55d00
993,993,0,102,fe4b18,000107dd00
994,994,0,103,fd70a4,0000da1900
995,995,0,104,ff258c,00014c1000
996,996,0,105,06d3a0,00025c5100
997,997,0,106,0f5c29,0003dfb300
998,998,0,107,12c5f9,0005916d00
999,999,0,108,17e4b1,00072c8100
1000,1000,0,109,11eb85,0008792d00
1001,1001,0,10a,111111,000963b900
1002,1002,0,10b,10369d,0009f87600
1003,1003,0,10c,0a3d71,000a603e00
1004,1004,0,10d,0962fd,000acf6400
1005,1005,0,10e,0ccccd,000b738700
1006,1006,0,10f,10369d,000c65ee00
1007,1007,0,110,1b4e81,000da71200
1008,1008,0,111,266666,000f22d900
1009,1009,0,112,266666,0010bc1c00
1010,1010,0,113,24b17e,001259a200
1011,1011,0,114,24b17e,0013efed00
1012,1012,0,115,17e4b1,00157c1b00
1013,1013,0,116,13a06d,0017018f00
1014,1014,0,117,147ae1,00187ad900
1015,1015,0,118,155555,0019dafb00
1016,1016,0,119,1eb852,001b0dca00
1017,1017,0,11a,29d036,001c001800
1018,1018,0,11b,2aaaaa,001ca84500
1019,1019,0,11c,2fc963,001d107e00
1020,1020,0,11d,2b851e,001d4eef00
1021,1021,0,11e,24b17e,001d86ca00
1022,1022,0,11f,1eb852,001dd5d700
1023,1023,0,120,1b4e81,001e4f8500
1024,1024,0,121,1c28f6,001ef74d00
1025,1025,0,122,206d3a,001fc10b00
1026,1026,0,123,281b4e,0020989600
1027,1027,0,124,30a3d7,00216a8c00
1028,1028,0,125,340da7,00222a0300
1029,1029,0,126,2e147b,0022ce1000
1030,1030,0,127,2b851e,0023535c00
1031,1031,0,128,22fc96,0023b23b00
1032,1032,0,129,1dddde,0023e37100
1033,1033,0,12a,1d036a,0023dd2900
1034,1034,0,12b,13a06d,002392fe00
1035,1035,0,12c,18bf25,0023015100
1036,1036,0,12d,2147ae,0022298100
1037,1037,0,12e,222222,002116c500
1038,1038,0,12f,258bf2,001fd96700
1039,1039,0,130,24b17e,001e826000
1040,1040,0,131,18bf25,001d1eb300
1041,1041,0,132,147ae1,001bb5d300
1042,1042,0,133,0f5c29,001a44db00
1043,1043,0,134,0e81b5,0018cc3600
1044,1044,0,135,06d3a0,0017468600
1045,1045,0,136,051eb8,0015b28c00
1046,1046,0,137,07ae14,00140c8a00
1047,1047,0,138,0e81b5,0012537f00
1048,1048,0,139,0f5c29,0010819200
1049,1049,0,13a,17e4b1,000e9bbb00
1050,1050,0,13b,11eb85,000caca600
1051,1051,0,13c,051eb8,000acc2400
1052,1052,0,13d,fbbbbc,000910e400
1053,1053,0,13e,f69d03,00078c3e00
1054,1054,0,13f,fa06d4,000645df00
1055,1055,0,140,fa06d4,0005331600
1056,1056,0,141,ff258c,0004422600
1057,1057,0,142,051eb8,00035dfa00
1058,1058,0,143,05f92c,000276fb00
1059,1059,0,144,0369d0,0001822500
1060,1060,0,145,000000,000079a200
1061,1061,0,146,f77778,ffff5ab700
1062,1062,0,147,f258bf,fffe282800
1063,1063,0,148,ec5f93,fffce4fa00
1064,1064,0,149,eeeeef,fffb9cd300
1065,1065,0,14a,ec5f93,fffa584900
1066,1066,0,14b,f77778,fff9296400
1067,1067,0,14c,fe4b18,fff81e9e00
1068,1068,0,14d,fe4b18,fff747d300
1069,1069,0,14e,ff258c,fff6add700
1070,1070,0,14f,fd70a4,fff6536500
1071,1071,0,150,f69d03,fff6349100
1072,1072,0,151,efc963,fff644c900
1073,1073,0,152,eb851f,fff6712e00
1074,1074,0,153,ec5f93,fff6a6e800
1075,1075,0,154,f0a3d7,fff6d5e500
1076,1076,0,155,fbbbbc,fff6f96900
1077,1077,0,156,ff258c,fff7140a00
1078,1078,0,157,fc9630,fff72df400
1079,1079,0,158,fae148,fff74bb900
1080,1080,0,159,fbbbbc,fff76e2c00
1081,1081,0,15a,f40da7,fff78bc500
1082,1082,0,15b,ee147b,fff795fd00
1083,1083,0,15c,eaaaab,fff77c9d00
1084,1084,0,15d,eaaaab,fff7393f00
1085,1085,0,15e,eeeeef,fff6d02900
1086,1086,0,15f,000000,fff65a1c00
1087,1087,0,160,0369d0,fff5f8ef00
1088,1088,0,161,f77778,fff5cb1f00
1089,1089,0,162,f4e81b,fff5dd3600
1090,1090,0,163,fe4b18,fff62b8c00
1091,1091,0,164,f40da7,fff69a3100
1092,1092,0,165,f0a3d7,fff7054a00
1093,1093,0,166,eaaaab,fff7433200
1094,1094,0,167,eb851f,fff742e300
1095,1095,0,168,f17e4b,fff705c900
1096,1096,0,169,fae148,fff6a3b800
1097,1097,0,16a,ff258c,fff63fc500
1098,1098,0,16b,01b4e8,fff6014700
1099,1099,0,16c,fd70a4,fff6036800
1100,1100,0,16d,fbbbbc,fff6525a00
1101,1101,0,16e,f40da7,fff6df8900
1102,1102,0,16f,f17e4b,fff78dc500
1103,1103,0,170,ee147b,fff833df00
1104,1104,0,171,f0a3d7,fff8b1ef00
1105,1105,0,172,eeeeef,fff8f00800
1106,1106,0,173,f92c60,fff8edf900
1107,1107,0,174,0369d0,fff8bc2c00
1108,1108,0,175,051eb8,fff87b1100
1109,1109,0,176,028f5c,fff84d6000
1110,1110,0,177,fae148,fff84c6d00
1111,1111,0,178,ec5f93,fff87af800
1112,1112,0,179,ec5f93,fff8c71200
1113,1113,0,17a,ec5f93,fff909af00
1114,1114,0,17b,f40da7,fff9229600
1115,1115,0,17c,f4e81b,fff8fad000
1116,1116,0,17d,fe4b18,fff89df100
1117,1117,0,17e,028f5c,fff82d6500
1118,1118,0,17f,ff258c,fff7d6e500
1119,1119,0,180,044444,fff7c3ea00
1120,1120,0,181,fae148,fff802e300
1121,1121,0,182,eb851f,fff883a900
1122,1122,0,183,e8f5c3,fff916b400
1123,1123,0,184,ed3a07,fff9822000
1124,1124,0,185,f40da7,fff999e200
1125,1125,0,186,f33333,fff9474400
1126,1126,0,187,fe4b18,fff89e5400
1127,1127,0,188,00da74,fff7ceda00
1128,1128,0,189,000000,fff71ab900
1129,1129,0,18a,01b4e8,fff6b8e700
1130,1130,0,18b,000000,fff6ca7900
1131,1131,0,18c,f69d03,fff7508300
1132,1132,0,18d,f0a3d7,fff82e5e00
1133,1133,0,18e,f258bf,fff9368a00
1134,1134,0,18f,f258bf,fffa375300
1135,1135,0,190,ee147b,fffaffe800
1136,1136,0,191,fe4b18,fffb746600
1137,1137,0,192,fbbbbc,fffb829600
1138,1138,0,193,fe4b18,fffb330100
1139,1139,0,194,fd70a4,fffa91c700
1140,1140,0,195,fd70a4,fff9be6900
1141,1141,0,196,efc963,fff8d42100
1142,1142,0,197,ec5f93,fff7f04000
1143,1143,0,198,ed3a07,fff7277c00
1144,1144,0,199,f0a3d7,fff68e2c00
1145,1145,0,19a,f4e81b,fff6308300
1146,1146,0,19b,fd70a4,fff6184500
1147,1147,0,19c,ff258c,fff6478e00
1148,1148,0,19d,fd70a4,fff6b6d900
1149,1149,0,19e,fc9630,fff74fe400
1150,1150,0,19f,fa06d4,fff7f21b00
1151,1151,0,1a0,f17e4b,fff875e700
1152,1152,0,1a1,eb851f,fff8b6cb00
1153,1153,0,1a2,ee147b,fff8a0db00
1154,1154,0,1a3,ed3a07,fff8348f00
1155,1155,0,1a4,efc963,fff7880600
1156,1156,0,1a5,fa06d4,fff6c0d400
1157,1157,0,1a6,fbbbbc,fff6086200
1158,1158,0,1a7,fe4b18,fff584ad00
1159,1159,0,1a8,fc9630,fff5480e00
1160,1160,0,1a9,f5c28f,fff551f800
1161,1161,0,1aa,eeeeef,fff58cb000
1162,1162,0,1ab,e81b4f,fff5d26d00
1163,1163,0,1ac,e740db,fff5fb0f00
1164,1164,0,1ad,f258bf,fff5edc600
1165,1165,0,1ae,f258bf,fff5a30600
1166,1166,0,1af,fa06d4,fff5315c00
1167,1167,0,1b0,fd70a4,fff4bb5a00
1168,1168,0,1b1,000000,fff46f3100
1169,1169,0,1b2,fc9630,fff46c6600
1170,1170,0,1b3,f33333,fff4b9bc00
1171,1171,0,1b4,ec5f93,fff5414200
1172,1172,0,1b5,ed3a07,fff5dad100
1173,1173,0,1b6,eb851f,fff657ab00
1174,1174,0,1b7,efc963,fff696ca00
1175,1175,0,1b8,f4e81b,fff68c5200
1176,1176,0,1b9,ff258c,fff64e9d00
1177,1177,0,1ba,00da74,fff605fe00
1178,1178,0,1bb,ff258c,fff5e14b00
1179,1179,0,1bc,f5c28f,fff5fa3f00
1180,1180,0,1bd,f258bf,fff651e800
1181,1181,0,1be,eeeeef,fff6c99b00
1182,1182,0,1bf,efc963,fff7367700
1183,1183,0,1c0,e8f5c3,fff7684f00
1184,1184,0,1c1,e9d037,fff742b600
1185,1185,0,1c2,f17e4b,fff6c20900
1186,1186,0,1c3,fbbbbc,fff6027c00
1187,1187,0,1c4,fd70a4,fff52faf00
1188,1188,0,1c5,000000,fff47d3a00
1189,1189,0,1c6,fae148,fff4132900
1190,1190,0,1c7,f0a3d7,fff4047500
1191,1191,0,1c8,e66667,fff440fc00
1192,1192,0,1c9,e8f5c3,fff4a1a700
1193,1193,0,1ca,ec5f93,fff4f43e00
1194,1194,0,1cb,ec5f93,fff50ef500
1195,1195,0,1cc,eeeeef,fff4dbe800
1196,1196,0,1cd,fae148,fff4670700
1197,1197,0,1ce,ff258c,fff3d56e00
1198,1198,0,1cf,fa06d4,fff354f800
1199,1199,0,1d0,f77778,fff30a8400
1200,1200,0,1d1,f5c28f,fff309cf00
1201,1201,0,1d2,f33333,fff3548100
1202,1202,0,1d3,e8f5c3,fff3d3fb00
1203,1203,0,1d4,e740db,fff4672c00
1204,1204,0,1d5,ed3a07,fff4eba600
1205,1205,0,1d6,f33333,fff5499800
1206,1206,0,1d7,fae148,fff577ed00
1207,1207,0,1d8,fc9630,fff579d400
1208,1208,0,1d9,f40da7,fff557af00
1209,1209,0,1da,f69d03,fff51e2e00
1210,1210,0,1db,f0a3d7,fff4cf8b00
1211,1211,0,1dc,eb851f,fff46ca500
1212,1212,0,1dd,e8f5c3,fff3f00b00
1213,1213,0,1de,ec5f93,fff3600e00
1214,1214,0,1df,ec5f93,fff2cc5400
1215,1215,0,1e0,f77778,fff2559000
1216,1216,0,1e1,ec5f93,fff20e4100
1217,1217,0,1e2,fae148,fff20d5c00
1218,1218,0,1e3,ff258c,fff24e7200
1219,1219,0,1e4,fa06d4,fff2c6e700
1220,1220,0,1e5,efc963,fff3552200
1221,1221,0,1e6,eaaaab,fff3d51a00
1222,1222,0,1e7,e8f5c3,fff427f100
1223,1223,0,1e8,ec5f93,fff43df400
1224,1224,0,1e9,ee147b,fff416d400
1225,1225,0,1ea,f4e81b,fff3c8fc00
1226,1226,0,1eb,fd70a4,fff37baa00
1227,1227,0,1ec,fae148,fff357d000
1228,1228,0,1ed,f5c28f,fff3770400
1229,1229,0,1ee,f40da7,fff3d72800
1230,1230,0,1ef,efc963,fff45aa300
1231,1231,0,1f0,efc963,fff4d5ba00
1232,1232,0,1f1,e9d037,fff5181400
1233,1233,0,1f2,ec5f93,fff5091800
1234,1234,0,1f3,f33333,fff4ae0500
1235,1235,0,1f4,fd70a4,fff4329800
1236,1236,0,1f5,fe4b18,fff3d30e00
1237,1237,0,1f6,ff258c,fff3cd1500
1238,1238,0,1f7,00da74,fff448d700
1239,1239,0,1f8,000000,fff54f2f00
1240,1240,0,1f9,f4e81b,fff6bd8800
1241,1241,0,1fa,ed3a07,fff8504200
1242,1242,0,1fb,e9d037,fff9b1eb00
1243,1243,0,1fc,f17e4b,fffa9c2100
1244,1244,0,1fd,f33333,fffae22400
1245,1245,0,1fe,ff258c,fffa8add00
1246,1246,0,1ff,06d3a0,fff9c8f000
1247,1247,0,200,0962fd,fff8f62600
1248,1248,0,201,00da74,fff86b0b00
1249,1249,0,202,f4e81b,fff861cb00
1250,1250,0,203,f69d03,fff8e6f100
1251,1251,0,204,ee147b,fff9cd1c00
1252,1252,0,205,ee147b,fffac84c00
1253,1253,0,206,f4e81b,fffb83d200
1254,1254,0,207,f77778,fffbc7e600
1255,1255,0,208,01b4e8,fffb8e7100
1256,1256,0,209,044444,fffafb0700
1257,1257,0,20a,07ae14,fffa55fa00
1258,1258,0,20b,07ae14,fff9eb1700
1259,1259,0,20c,0369d0,fff9f64600
1260,1260,0,20d,fa06d4,fffa8c2d00
1261,1261,0,20e,f77778,fffb9a9600
