Sample in Buffer,Sample in Window,TRIGGER,addr_wire[11:0],douta_wire[23:0],filtered_ecg_wire[39:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX
1890,1890,0,16b,01b4e8,fff6014700
1891,1891,0,16c,fd70a4,fff6036800
1892,1892,0,16d,fbbbbc,fff6525a00
1893,1893,0,16e,f40da7,fff6df8900
1894,1894,0,16f,f17e4b,fff78dc500
1895,1895,0,170,ee147b,fff833df00
1896,1896,0,171,f0a3d7,fff8b1ef00
1897,1897,0,172,eeeeef,fff8f00800
1898,1898,0,173,f92c60,fff8edf900
1899,1899,0,174,0369d0,fff8bc2c00
1900,1900,0,175,051eb8,fff87b1100
1901,1901,0,176,028f5c,fff84d6000
1902,1902,0,177,fae148,fff84c6d00
1903,1903,0,178,ec5f93,fff87af800
1904,1904,0,179,ec5f93,fff8c71200
1905,1905,0,17a,ec5f93,fff909af00
1906,1906,0,17b,f40da7,fff9229600
1907,1907,0,17c,f4e81b,fff8fad000
1908,1908,0,17d,fe4b18,fff89df100
1909,1909,0,17e,028f5c,fff82d6500
1910,1910,0,17f,ff258c,fff7d6e500
1911,1911,0,180,044444,fff7c3ea00
1912,1912,0,181,fae148,fff802e300
1913,1913,0,182,eb851f,fff883a900
1914,1914,0,183,e8f5c3,fff916b400
1915,1915,0,184,ed3a07,fff9822000
1916,1916,0,185,f40da7,fff999e200
1917,1917,0,186,f33333,fff9474400
1918,1918,0,187,fe4b18,fff89e5400
1919,1919,0,188,00da74,fff7ceda00
1920,1920,0,189,000000,fff71ab900
1921,1921,0,18a,01b4e8,fff6b8e700
1922,1922,0,18b,000000,fff6ca7900
1923,1923,0,18c,f69d03,fff7508300
1924,1924,0,18d,f0a3d7,fff82e5e00
1925,1925,0,18e,f258bf,fff9368a00
1926,1926,0,18f,f258bf,fffa375300
1927,1927,0,190,ee147b,fffaffe800
1928,1928,0,191,fe4b18,fffb746600
1929,1929,0,192,fbbbbc,fffb829600
1930,1930,0,193,fe4b18,fffb330100
1931,1931,0,194,fd70a4,fffa91c700
1932,1932,0,195,fd70a4,fff9be6900
1933,1933,0,196,efc963,fff8d42100
1934,1934,0,197,ec5f93,fff7f04000
1935,1935,0,198,ed3a07,fff7277c00
1936,1936,0,199,f0a3d7,fff68e2c00
1937,1937,0,19a,f4e81b,fff6308300
1938,1938,0,19b,fd70a4,fff6184500
1939,1939,0,19c,ff258c,fff6478e00
1940,1940,0,19d,fd70a4,fff6b6d900
1941,1941,0,19e,fc9630,fff74fe400
1942,1942,0,19f,fa06d4,fff7f21b00
1943,1943,0,1a0,f17e4b,fff875e700
1944,1944,0,1a1,eb851f,fff8b6cb00
1945,1945,0,1a2,ee147b,fff8a0db00
1946,1946,0,1a3,ed3a07,fff8348f00
1947,1947,0,1a4,efc963,fff7880600
1948,1948,0,1a5,fa06d4,fff6c0d400
1949,1949,0,1a6,fbbbbc,fff6086200
1950,1950,0,1a7,fe4b18,fff584ad00
1951,1951,0,1a8,fc9630,fff5480e00
1952,1952,0,1a9,f5c28f,fff551f800
1953,1953,0,1aa,eeeeef,fff58cb000
1954,1954,0,1ab,e81b4f,fff5d26d00
1955,1955,0,1ac,e740db,fff5fb0f00
1956,1956,0,1ad,f258bf,fff5edc600
1957,1957,0,1ae,f258bf,fff5a30600
1958,1958,0,1af,fa06d4,fff5315c00
1959,1959,0,1b0,fd70a4,fff4bb5a00
1960,1960,0,1b1,000000,fff46f3100
1961,1961,0,1b2,fc9630,fff46c6600
1962,1962,0,1b3,f33333,fff4b9bc00
1963,1963,0,1b4,ec5f93,fff5414200
1964,1964,0,1b5,ed3a07,fff5dad100
1965,1965,0,1b6,eb851f,fff657ab00
1966,1966,0,1b7,efc963,fff696ca00
1967,1967,0,1b8,f4e81b,fff68c5200
1968,1968,0,1b9,ff258c,fff64e9d00
1969,1969,0,1ba,00da74,fff605fe00
1970,1970,0,1bb,ff258c,fff5e14b00
1971,1971,0,1bc,f5c28f,fff5fa3f00
1972,1972,0,1bd,f258bf,fff651e800
1973,1973,0,1be,eeeeef,fff6c99b00
1974,1974,0,1bf,efc963,fff7367700
1975,1975,0,1c0,e8f5c3,fff7684f00
1976,1976,0,1c1,e9d037,fff742b600
1977,1977,0,1c2,f17e4b,fff6c20900
1978,1978,0,1c3,fbbbbc,fff6027c00
1979,1979,0,1c4,fd70a4,fff52faf00
1980,1980,0,1c5,000000,fff47d3a00
1981,1981,0,1c6,fae148,fff4132900
1982,1982,0,1c7,f0a3d7,fff4047500
1983,1983,0,1c8,e66667,fff440fc00
1984,1984,0,1c9,e8f5c3,fff4a1a700
1985,1985,0,1ca,ec5f93,fff4f43e00
1986,1986,0,1cb,ec5f93,fff50ef500
1987,1987,0,1cc,eeeeef,fff4dbe800
1988,1988,0,1cd,fae148,fff4670700
1989,1989,0,1ce,ff258c,fff3d56e00
1990,1990,0,1cf,fa06d4,fff354f800
1991,1991,0,1d0,f77778,fff30a8400
1992,1992,0,1d1,f5c28f,fff309cf00
1993,1993,0,1d2,f33333,fff3548100
1994,1994,0,1d3,e8f5c3,fff3d3fb00
1995,1995,0,1d4,e740db,fff4672c00
1996,1996,0,1d5,ed3a07,fff4eba600
1997,1997,0,1d6,f33333,fff5499800
1998,1998,0,1d7,fae148,fff577ed00
1999,1999,0,1d8,fc9630,fff579d400
2000,2000,0,1d9,f40da7,fff557af00
2001,2001,0,1da,f69d03,fff51e2e00
2002,2002,0,1db,f0a3d7,fff4cf8b00
2003,2003,0,1dc,eb851f,fff46ca500
2004,2004,0,1dd,e8f5c3,fff3f00b00
2005,2005,0,1de,ec5f93,fff3600e00
2006,2006,0,1df,ec5f93,fff2cc5400
2007,2007,0,1e0,f77778,fff2559000
2008,2008,0,1e1,ec5f93,fff20e4100
2009,2009,0,1e2,fae148,fff20d5c00
2010,2010,0,1e3,ff258c,fff24e7200
2011,2011,0,1e4,fa06d4,fff2c6e700
2012,2012,0,1e5,efc963,fff3552200
2013,2013,0,1e6,eaaaab,fff3d51a00
2014,2014,0,1e7,e8f5c3,fff427f100
2015,2015,0,1e8,ec5f93,fff43df400
2016,2016,0,1e9,ee147b,fff416d400
2017,2017,0,1ea,f4e81b,fff3c8fc00
2018,2018,0,1eb,fd70a4,fff37baa00
2019,2019,0,1ec,fae148,fff357d000
2020,2020,0,1ed,f5c28f,fff3770400
2021,2021,0,1ee,f40da7,fff3d72800
2022,2022,0,1ef,efc963,fff45aa300
2023,2023,0,1f0,efc963,fff4d5ba00
2024,2024,0,1f1,e9d037,fff5181400
2025,2025,0,1f2,ec5f93,fff5091800
2026,2026,0,1f3,f33333,fff4ae0500
2027,2027,0,1f4,fd70a4,fff4329800
2028,2028,0,1f5,fe4b18,fff3d30e00
2029,2029,0,1f6,ff258c,fff3cd1500
2030,2030,0,1f7,00da74,fff448d700
2031,2031,0,1f8,000000,fff54f2f00
2032,2032,0,1f9,f4e81b,fff6bd8800
2033,2033,0,1fa,ed3a07,fff8504200
2034,2034,0,1fb,e9d037,fff9b1eb00
2035,2035,0,1fc,f17e4b,fffa9c2100
2036,2036,0,1fd,f33333,fffae22400
2037,2037,0,1fe,ff258c,fffa8add00
2038,2038,0,1ff,06d3a0,fff9c8f000
2039,2039,0,200,0962fd,fff8f62600
2040,2040,0,201,00da74,fff86b0b00
2041,2041,0,202,f4e81b,fff861cb00
2042,2042,0,203,f69d03,fff8e6f100
2043,2043,0,204,ee147b,fff9cd1c00
2044,2044,0,205,ee147b,fffac84c00
2045,2045,0,206,f4e81b,fffb83d200
2046,2046,0,207,f77778,fffbc7e600
2047,2047,0,208,01b4e8,fffb8e7100
2048,2048,1,209,044444,fffafb0700
2049,2049,0,20a,07ae14,fffa55fa00
2050,2050,0,20b,07ae14,fff9eb1700
2051,2051,0,20c,0369d0,fff9f64600
2052,2052,0,20d,fa06d4,fffa8c2d00
2053,2053,0,20e,f77778,fffb9a9600
2054,2054,0,20f,f4e81b,fffcec9b00
2055,2055,0,210,f77778,fffe417700
2056,2056,0,211,f5c28f,ffff555000
2057,2057,0,212,ff258c,fffffcca00
2058,2058,0,213,0369d0,0000242000
2059,2059,0,214,00da74,ffffd32c00
2060,2060,0,215,fd70a4,ffff1f2300
2061,2061,0,216,fe4b18,fffe287800
2062,2062,0,217,f40da7,fffd0bf000
2063,2063,0,218,eeeeef,fffbe2fc00
2064,2064,0,219,e06d3a,fffab06c00
2065,2065,0,21a,eaaaab,fff97a6a00
2066,2066,0,21b,eeeeef,fff83b3e00
2067,2067,0,21c,f92c60,fff6fd8500
2068,2068,0,21d,ff258c,fff5cfff00
2069,2069,0,21e,fc9630,fff4cde700
2070,2070,0,21f,fae148,fff413e600
2071,2071,0,220,fa06d4,fff3b5f000
2072,2072,0,221,ee147b,fff3b18600
2073,2073,0,222,eb851f,fff3f1de00
2074,2074,0,223,e9d037,fff44feb00
2075,2075,0,224,e3d70a,fff4a05c00
2076,2076,0,225,e3d70a,fff4b7f300
2077,2077,0,226,f4e81b,fff47edf00
2078,2078,0,227,fd70a4,fff3f4ee00
2079,2079,0,228,ff258c,fff3367c00
2080,2080,0,229,f69d03,fff269a800
2081,2081,0,22a,f77778,fff1c18900
2082,2082,0,22b,e8f5c3,fff15ca000
2083,2083,0,22c,e66667,fff1484200
2084,2084,0,22d,e8f5c3,fff172c600
2085,2085,0,22e,e81b4f,fff1bec200
2086,2086,0,22f,eb851f,fff20af000
2087,2087,0,230,fae148,fff245e200
2088,2088,0,231,fae148,fff26c9b00
2089,2089,0,232,f4e81b,fff2879c00
2090,2090,0,233,f17e4b,fff299b100
2091,2091,0,234,f4e81b,fff2a4f000
2092,2092,0,235,e81b4f,fff29add00
2093,2093,0,236,e740db,fff26cae00
2094,2094,0,237,e58bf3,fff2097800
2095,2095,0,238,e3d70a,fff172c600
2096,2096,0,239,eeeeef,fff0bcb700
2097,2097,0,23a,f4e81b,fff008b300
2098,2098,0,23b,f4e81b,ffef7ef900
2099,2099,0,23c,f77778,ffef3e7300
2100,2100,0,23d,f851ec,ffef55c900
2101,2101,0,23e,f4e81b,ffefbfdb00
2102,2102,0,23f,e8f5c3,fff05d3000
2103,2103,0,240,ddddde,fff0fb8500
2104,2104,0,241,df92c6,fff1653600
2105,2105,0,242,e66667,fff170fa00
2106,2106,0,243,e58bf3,fff108ab00
2107,2107,0,244,f40da7,fff03ac000
2108,2108,0,245,f40da7,ffef2bd200
2109,2109,0,246,f40da7,ffee198800
2110,2110,0,247,f17e4b,ffed385f00
2111,2111,0,248,e740db,ffeca82e00
2112,2112,0,249,e66667,ffec6df300
2113,2113,0,24a,e9d037,ffec775100
2114,2114,0,24b,f258bf,ffecb4b500
2115,2115,0,24c,00da74,ffed2cff00
2116,2116,0,24d,0b17e5,ffee098c00
2117,2117,0,24e,222222,ffefa11200
2118,2118,0,24f,340da7,fff2602800
2119,2119,0,250,3bbbbb,fff6b27200
2120,2120,0,251,4bf258,fffce79d00
2121,2121,0,252,606d39,0005273100
2122,2122,0,253,6e147a,000f774300
2123,2123,0,254,740da6,001bac4d00
2124,2124,0,255,717e4a,002962cc00
2125,2125,0,256,6e147a,0037fd3800
2126,2126,0,257,68f5c2,0046a83800
2127,2127,0,258,658bf2,0054645d00
2128,2128,0,259,562fc9,005494e700
2129,2129,0,25a,488888,0049d29400
2130,2130,0,25b,333333,00445fc100
2131,2131,0,25c,147ae1,0044db3100
2132,2132,0,25d,f5c28f,00499fdb00
2133,2133,0,25e,e22222,004f732f00
2134,2134,0,25f,d7e4b2,004f382300
2135,2135,0,260,d62fca,00472bce00
2136,2136,0,261,df92c6,0039be1400
2137,2137,0,262,e3d70a,0027420500
2138,2138,0,263,eeeeef,00114c5100
2139,2139,0,264,f4e81b,fffa5ed600
2140,2140,0,265,f40da7,ffe5660400
2141,2141,0,266,f0a3d7,ffd5112d00
2142,2142,0,267,f33333,ffcb47d600
2143,2143,0,268,ee147b,ffc8c33100
2144,2144,0,269,ec5f93,ffccf62800
2145,2145,0,26a,eb851f,ffd62fba00
2146,2146,0,26b,f17e4b,ffe2099d00
2147,2147,0,26c,f5c28f,ffede81100
2148,2148,0,26d,ff258c,fff78cab00
2149,2149,0,26e,fa06d4,fffd782400
2150,2150,0,26f,f92c60,ffff313500
2151,2151,0,270,f5c28f,fffd373a00
2152,2152,0,271,f40da7,fff8d2c800
2153,2153,0,272,f258bf,fff3ada700
2154,2154,0,273,eb851f,ffef62dc00
2155,2155,0,274,e4b17f,ffed186a00
2156,2156,0,275,f17e4b,ffed4a1e00
2157,2157,0,276,00da74,ffefbf7300
2158,2158,0,277,fbbbbc,fff3ab1800
2159,2159,0,278,01b4e8,fff7f9d200
2160,2160,0,279,000000,fffb9bd300
2161,2161,0,27a,f77778,fffdd35c00
2162,2162,0,27b,efc963,fffe4c8f00
2163,2163,0,27c,ee147b,fffd287700
2164,2164,0,27d,ee147b,fffae53d00
2165,2165,0,27e,efc963,fff8329100
2166,2166,0,27f,fc9630,fff5c7fa00
2167,2167,0,280,00da74,fff4364c00
2168,2168,0,281,0369d0,fff3d1b900
2169,2169,0,282,0369d0,fff49f3200
2170,2170,0,283,01b4e8,fff6629f00
2171,2171,0,284,f851ec,fff8ac7600
2172,2172,0,285,f17e4b,fffaf92600
2173,2173,0,286,f258bf,fffcd13400
2174,2174,0,287,f0a3d7,fffde22700
2175,2175,0,288,eb851f,fffe070700
2176,2176,0,289,fae148,fffd538100
2177,2177,0,28a,ff258c,fffc012100
2178,2178,0,28b,044444,fffa6bda00
2179,2179,0,28c,fa06d4,fff8e48500
2180,2180,0,28d,000000,fff7b8e000
2181,2181,0,28e,fa06d4,fff7125300
2182,2182,0,28f,f17e4b,fff6fe4400
2183,2183,0,290,efc963,fff7658800
2184,2184,0,291,f33333,fff8207900
2185,2185,0,292,f851ec,fff9030a00
2186,2186,0,293,028f5c,fff9e9ed00
2187,2187,0,294,05f92c,fffabe6a00
2188,2188,0,295,0a3d71,fffb7e9300
2189,2189,0,296,0962fd,fffc322a00
2190,2190,0,297,00da74,fffce35400
2191,2191,0,298,f77778,fffd91c200
2192,2192,0,299,f69d03,fffe336a00
2193,2193,0,29a,fae148,fffebbb200
2194,2194,0,29b,fae148,ffff215700
2195,2195,0,29c,fae148,ffff639600
2196,2196,0,29d,0bf259,ffff978c00
2197,2197,0,29e,0b17e5,ffffd75e00
2198,2198,0,29f,0da741,000043ec00
2199,2199,0,2a0,0b17e5,0000e81100
2200,2200,0,2a1,0bf259,0001c5e200
2201,2201,0,2a2,028f5c,0002c6cc00
2202,2202,0,2a3,ff258c,0003cc3400
2203,2203,0,2a4,f77778,0004ac5400
2204,2204,0,2a5,f77778,0005466700
2205,2205,0,2a6,01b4e8,0005868800
2206,2206,0,2a7,10369d,0005742b00
2207,2207,0,2a8,0ccccd,000526cb00
2208,2208,0,2a9,11eb85,0004ca8f00
2209,2209,0,2aa,0e81b5,000487c300
2210,2210,0,2ab,11eb85,00048a0e00
2211,2211,0,2ac,051eb8,0004ddef00
2212,2212,0,2ad,028f5c,0005812a00
2213,2213,0,2ae,044444,00065c4100
2214,2214,0,2af,051eb8,0007555b00
2215,2215,0,2b0,0bf259,000854e800
2216,2216,0,2b1,18bf25,0009510000
2217,2217,0,2b2,1b4e81,000a4cc100
2218,2218,0,2b3,1dddde,000b56e900
2219,2219,0,2b4,18bf25,000c777e00
2220,2220,0,2b5,1a740d,000db54700
2221,2221,0,2b6,162fc9,000f07bb00
2222,2222,0,2b7,0e81b5,00105dfa00
2223,2223,0,2b8,0ccccd,0011a10200
2224,2224,0,2b9,13a06d,0012c18b00
2225,2225,0,2ba,1c28f6,0013bea700
2226,2226,0,2bb,281b4e,0014aac800
2227,2227,0,2bc,28f5c2,0015a05f00
2228,2228,0,2bd,2d3a06,0016c22700
2229,2229,0,2be,28f5c2,0018234700
2230,2230,0,2bf,23d70a,0019c4e200
2231,2231,0,2c0,1f92c6,001b8b8c00
2232,2232,0,2c1,1b4e81,001d49cd00
2233,2233,0,2c2,1a740d,001ecde300
2234,2234,0,2c3,222222,001ff5ba00
2235,2235,0,2c4,24b17e,0020b62c00
2236,2236,0,2c5,2c5f92,0021239200
2237,2237,0,2c6,317e4b,0021638b00
2238,2238,0,2c7,317e4b,0021a3cb00
2239,2239,0,2c8,3258bf,002209aa00
2240,2240,0,2c9,2d3a06,0022a59500
2241,2241,0,2ca,1dddde,00236a7a00
2242,2242,0,2cb,1dddde,0024384600
2243,2243,0,2cc,1c28f6,0024df4700
2244,2244,0,2cd,1dddde,0025385800
2245,2245,0,2ce,1eb852,0025245100
2246,2246,0,2cf,281b4e,0024a04b00
2247,2247,0,2d0,2b851e,0023be8000
2248,2248,0,2d1,29d036,0022a24100
2249,2249,0,2d2,24b17e,00216e1900
2250,2250,0,2d3,1f92c6,00203de300
2251,2251,0,2d4,111111,001f176300
2252,2252,0,2d5,0f5c29,001df2f000
2253,2253,0,2d6,0a3d71,001cb67700
2254,2254,0,2d7,0a3d71,001b4b6a00
2255,2255,0,2d8,0ccccd,00199e2500
2256,2256,0,2d9,162fc9,0017b05e00
2257,2257,0,2da,162fc9,0015913400
2258,2258,0,2db,13a06d,00135c4000
2259,2259,0,2dc,0da741,001129d000
2260,2260,0,2dd,0962fd,000f0e5100
2261,2261,0,2de,fc9630,000d0bbb00
2262,2262,0,2df,f92c60,000b1b4d00
2263,2263,0,2e0,fa06d4,00092fde00
2264,2264,0,2e1,fa06d4,0007442400
2265,2265,0,2e2,fe4b18,00055dcf00
2266,2266,0,2e3,06d3a0,000390f500
2267,2267,0,2e4,088888,0001f97200
2268,2268,0,2e5,05f92c,0000afc400
2269,2269,0,2e6,01b4e8,ffffbc3000
2270,2270,0,2e7,ff258c,ffff16dd00
2271,2271,0,2e8,f33333,fffea16c00
2272,2272,0,2e9,eeeeef,fffe350500
2273,2273,0,2ea,eeeeef,fffda96a00
2274,2274,0,2eb,efc963,fffce62f00
2275,2275,0,2ec,f4e81b,fffbe6a200
2276,2276,0,2ed,fe4b18,fffabdc400
2277,2277,0,2ee,000000,fff98e3900
2278,2278,0,2ef,ff258c,fff8803300
2279,2279,0,2f0,fd70a4,fff7b2c400
2280,2280,0,2f1,f77778,fff7349200
2281,2281,0,2f2,eeeeef,fff6fdf300
2282,2282,0,2f3,eb851f,fff6f59900
2283,2283,0,2f4,ed3a07,fff6fc3600
2284,2284,0,2f5,ed3a07,fff6f58700
2285,2285,0,2f6,f258bf,fff6d1e500
2286,2286,0,2f7,f92c60,fff68f9600
2287,2287,0,2f8,f258bf,fff6307800
2288,2288,0,2f9,f851ec,fff5bc8400
2289,2289,0,2fa,f92c60,fff5341d00
2290,2290,0,2fb,f92c60,fff4a00900
2291,2291,0,2fc,f33333,fff408b000
2292,2292,0,2fd,e9d037,fff37d8f00
2293,2293,0,2fe,e81b4f,fff3135300
2294,2294,0,2ff,ed3a07,fff2de6c00
2295,2295,0,300,f40da7,fff2ed7900
2296,2296,0,301,f851ec,fff3419700
2297,2297,0,302,fbbbbc,fff3cedf00
2298,2298,0,303,fe4b18,fff47fec00
2299,2299,0,304,fd70a4,fff53a9700
2300,2300,0,305,f69d03,fff5e24700
2301,2301,0,306,f258bf,fff6608100
2302,2302,0,307,f17e4b,fff6ab9c00
2303,2303,0,308,e81b4f,fff6c2f000
2304,2304,0,309,ec5f93,fff6b39f00
2305,2305,0,30a,f4e81b,fff68ea600
2306,2306,0,30b,fd70a4,fff66db800
2307,2307,0,30c,000000,fff6651a00
2308,2308,0,30d,0369d0,fff6862200
2309,2309,0,30e,fc9630,fff6d4cf00
2310,2310,0,30f,e9d037,fff73e1d00
2311,2311,0,310,e4b17f,fff7997700
2312,2312,0,311,eaaaab,fff7b49000
2313,2313,0,312,ec5f93,fff7676100
2314,2314,0,313,ed3a07,fff6a27700
2315,2315,0,314,fbbbbc,fff5837900
2316,2316,0,315,01b4e8,fff4500c00
2317,2317,0,316,01b4e8,fff3651200
2318,2318,0,317,01b4e8,fff3127100
2319,2319,0,318,000000,fff386b200
2320,2320,0,319,f69d03,fff4bb6700
2321,2321,0,31a,f17e4b,fff6778000
2322,2322,0,31b,ee147b,fff85d1900
2323,2323,0,31c,eeeeef,fffa09ac00
2324,2324,0,31d,efc963,fffb2a7d00
2325,2325,0,31e,f92c60,fffb977a00
2326,2326,0,31f,0369d0,fffb59e700
2327,2327,0,320,fa06d4,fffa9c5f00
2328,2328,0,321,fbbbbc,fff9a0b800
2329,2329,0,322,ff258c,fff8a5c400
2330,2330,0,323,f5c28f,fff7dc1e00
2331,2331,0,324,eeeeef,fff758d100
2332,2332,0,325,ed3a07,fff7172300
2333,2333,0,326,f17e4b,fff70ac900
2334,2334,0,327,eeeeef,fff71e3100
2335,2335,0,328,f851ec,fff7432600
2336,2336,0,329,fe4b18,fff76e8900
2337,2337,0,32a,0369d0,fff7a32200
2338,2338,0,32b,01b4e8,fff7e2ab00
2339,2339,0,32c,ff258c,fff830ae00
2340,2340,0,32d,f5c28f,fff8878200
2341,2341,0,32e,f0a3d7,fff8dcab00
2342,2342,0,32f,efc963,fff9202a00
2343,2343,0,330,f17e4b,fff946f200
2344,2344,0,331,f77778,fff9516400
2345,2345,0,332,fe4b18,fff94ed600
2346,2346,0,333,ec5f93,fff9456a00
2347,2347,0,334,f69d03,fff93bfc00
2348,2348,0,335,044444,fff928e000
2349,2349,0,336,00da74,fff902cc00
2350,2350,0,337,f40da7,fff8b80600
2351,2351,0,338,eaaaab,fff83c0e00
2352,2352,0,339,ec5f93,fff795ab00
2353,2353,0,33a,eeeeef,fff6d8f900
2354,2354,0,33b,ed3a07,fff61dbc00
2355,2355,0,33c,f851ec,fff5819900
2356,2356,0,33d,fd70a4,fff51ed100
2357,2357,0,33e,044444,fff5117000
2358,2358,0,33f,00da74,fff561bb00
2359,2359,0,340,fae148,fff607ff00
2360,2360,0,341,f33333,fff6e43c00
2361,2361,0,342,ed3a07,fff7c6bd00
2362,2362,0,343,eaaaab,fff878b800
2363,2363,0,344,ec5f93,fff8ccaf00
2364,2364,0,345,ee147b,fff8aa1400
2365,2365,0,346,f5c28f,fff818a500
2366,2366,0,347,000000,fff73f8300
2367,2367,0,348,000000,fff6585100
2368,2368,0,349,ff258c,fff5a05900
2369,2369,0,34a,fa06d4,fff5426300
2370,2370,0,34b,ec5f93,fff5487d00
2371,2371,0,34c,e9d037,fff59b5d00
2372,2372,0,34d,e8f5c3,fff6069100
2373,2373,0,34e,e9d037,fff6515e00
2374,2374,0,34f,eb851f,fff64b5100
2375,2375,0,350,fae148,fff5e91b00
2376,2376,0,351,fc9630,fff53e6a00
2377,2377,0,352,fc9630,fff47d5800
2378,2378,0,353,fae148,fff3d9b000
2379,2379,0,354,f92c60,fff380b300
2380,2380,0,355,eb851f,fff37e2800
2381,2381,0,356,e9d037,fff3c26f00
2382,2382,0,357,eaaaab,fff424c600
2383,2383,0,358,e9d037,fff47a5a00
2384,2384,0,359,f0a3d7,fff4a3bf00
2385,2385,0,35a,f851ec,fff4989900
2386,2386,0,35b,fbbbbc,fff46ab700
2387,2387,0,35c,ff258c,fff43bb000
2388,2388,0,35d,fd70a4,fff42d4300
2389,2389,0,35e,f5c28f,fff453bd00
2390,2390,0,35f,e9d037,fff4a71500
2391,2391,0,360,e8f5c3,fff50a4a00
2392,2392,0,361,eaaaab,fff5542b00
2393,2393,0,362,e9d037,fff560d400
2394,2394,0,363,ee147b,fff51e9300
2395,2395,0,364,fbbbbc,fff49d0400
2396,2396,0,365,fa06d4,fff4014600
2397,2397,0,366,f5c28f,fff378e700
2398,2398,0,367,f851ec,fff3250e00
2399,2399,0,368,f851ec,fff3153f00
2400,2400,0,369,ee147b,fff33e0f00
2401,2401,0,36a,eb851f,fff382fb00
2402,2402,0,36b,e8f5c3,fff3c04a00
2403,2403,0,36c,eb851f,fff3e03900
2404,2404,0,36d,eaaaab,fff3d56a00
2405,2405,0,36e,f69d03,fff3a93600
2406,2406,0,36f,fa06d4,fff36c7e00
2407,2407,0,370,fc9630,fff33ad900
2408,2408,0,371,f5c28f,fff3224100
2409,2409,0,372,f40da7,fff3298c00
2410,2410,0,373,eeeeef,fff345ae00
2411,2411,0,374,e740db,fff3616000
2412,2412,0,375,eaaaab,fff3677b00
2413,2413,0,376,eb851f,fff34a5900
2414,2414,0,377,eeeeef,fff30fc600
2415,2415,0,378,fc9630,fff2d16300
2416,2416,0,379,fa06d4,fff2ae4c00
2417,2417,0,37a,f851ec,fff2c4a200
2418,2418,0,37b,f77778,fff31b2c00
2419,2419,0,37c,eeeeef,fff39f3300
2420,2420,0,37d,e66667,fff4228500
2421,2421,0,37e,eb851f,fff46f6800
2422,2422,0,37f,eaaaab,fff45a8900
2423,2423,0,380,e3d70a,fff3d29700
2424,2424,0,381,ee147b,fff2ea3b00
2425,2425,0,382,f851ec,fff1d45200
2426,2426,0,383,fbbbbc,fff0d93700
2427,2427,0,384,fd70a4,fff03bf700
2428,2428,0,385,fe4b18,fff02d4b00
2429,2429,0,386,fae148,fff0c13200
2430,2430,0,387,f0a3d7,fff1e4cd00
2431,2431,0,388,ec5f93,fff365a500
2432,2432,0,389,e740db,fff4f90f00
2433,2433,0,38a,ed3a07,fff6578800
2434,2434,0,38b,f33333,fff746b900
2435,2435,0,38c,00da74,fff7b57600
2436,2436,0,38d,051eb8,fff7b6c700
2437,2437,0,38e,000000,fff77d3600
2438,2438,0,38f,fd70a4,fff744e800
2439,2439,0,390,f92c60,fff73e5000
2440,2440,0,391,f0a3d7,fff77d1400
2441,2441,0,392,efc963,fff7f59700
2442,2442,0,393,ed3a07,fff8829900
2443,2443,0,394,eeeeef,fff8fb7e00
2444,2444,0,395,0369d0,fff94ce900
2445,2445,0,396,044444,fff9785900
2446,2446,0,397,fbbbbc,fff9944200
2447,2447,0,398,ff258c,fff9b96b00
2448,2448,0,399,fe4b18,fff9f7cf00
2449,2449,0,39a,f851ec,fffa4cd800
2450,2450,0,39b,f17e4b,fffa9b4600
2451,2451,0,39c,ed3a07,fffabc6c00
2452,2452,0,39d,f17e4b,fffa95d200
2453,2453,0,39e,f5c28f,fffa236b00
2454,2454,0,39f,fe4b18,fff9823700
2455,2455,0,3a0,01b4e8,fff8e47100
2456,2456,0,3a1,088888,fff88bab00
2457,2457,0,3a2,06d3a0,fff8ab6400
2458,2458,0,3a3,028f5c,fff95c3f00
2459,2459,0,3a4,fbbbbc,fffa8afd00
2460,2460,0,3a5,f92c60,fffc031d00
2461,2461,0,3a6,f33333,fffd77bb00
2462,2462,0,3a7,f17e4b,fffe9d1400
2463,2463,0,3a8,efc963,ffff358200
2464,2464,0,3a9,f92c60,ffff298200
2465,2465,0,3aa,fd70a4,fffe826800
2466,2466,0,3ab,ff258c,fffd69d200
2467,2467,0,3ac,ff258c,fffc167d00
2468,2468,0,3ad,fc9630,fffac13400
2469,2469,0,3ae,f258bf,fff9912b00
2470,2470,0,3af,eb851f,fff8959a00
2471,2471,0,3b0,e81b4f,fff7c43500
2472,2472,0,3b1,e81b4f,fff705c700
2473,2473,0,3b2,e8f5c3,fff63e8b00
2474,2474,0,3b3,f258bf,fff5605d00
2475,2475,0,3b4,fa06d4,fff46ff900
2476,2476,0,3b5,fae148,fff384ed00
2477,2477,0,3b6,f92c60,fff2bd6000
2478,2478,0,3b7,f851ec,fff234d200
2479,2479,0,3b8,ec5f93,fff1f29400
2480,2480,0,3b9,e81b4f,fff1eae300
2481,2481,0,3ba,e740db,fff1fdbf00
2482,2482,0,3bb,eaaaab,fff20d1400
2483,2483,0,3bc,efc963,fff205ad00
2484,2484,0,3bd,efc963,fff1e57200
2485,2485,0,3be,f851ec,fff1c12100
2486,2486,0,3bf,f33333,fff1ac2d00
2487,2487,0,3c0,f258bf,fff1b5b800
